legacy_id,legacy_base_id,name,description,retail_price,pet_type,product_type,age,unit,size,flavour,image_urls,is_active,created_at,updated_at,stock_quantity,thumbnail_url,default_rating,is_featured,label,row_index
"520","365","DOPHIN FILTER F2000","A high-performance device suitable for fish ideal for continuous use.","8.500","fish","equipment",,"model",,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/520.jpeg","4.0","false","AQUARIUM FILTER","610"
"521","365","DOPHIN FILTER F1200","A reliable device suitable for fish ideal for continuous use.","7.500","fish","equipment",,"model",,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/521.jpeg","4.8","false","AQUARIUM FILTER","228"
"522","365","DOPHIN FILTER F-800","A reliable device suitable for fish ideal for continuous use.","6.000","fish","equipment",,"model",,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/522.jpeg","4.6","false","AQUARIUM FILTER","158"
"523","523","ATLAS FILTER 2000F","A reliable equipment designed for fish ensures stable operation.","9.000","fish","equipment",,"model",,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/523.jpeg","3.7","false","AQUARIUM FILTER","117"
"524","523","ATLAS FILTER 1200F","A high-performance device suitable for fish ensures stable operation.","7.500","fish","equipment",,"model",,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/524.jpeg","4.8","false","AQUARIUM FILTER","654"
"525","523","ATLAS FILTER 800F","A high-performance equipment designed for fish ensures stable operation.","6.500","fish","equipment",,"model",,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/525.jpeg","4.2","false","AQUARIUM FILTER","482"
"526","443","BOYU FILTER SP-2500-34W","A high-performance equipment designed for fish (34watt) ensures stable operation.","7.500","fish","equipment",,"watt","34",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/526.jpeg","3.6","false","AQUARIUM FILTER","129"
"527","443","BOYU FILTER SP-1800-13W","A durable equipment designed for fish (13watt) ensures stable operation.","5.500","fish","equipment",,"watt","13",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/527.jpeg","4.3","false","AQUARIUM FILTER","147"
"528","443","BOYU FILTER SP-1000-8W","A reliable equipment designed for fish (8watt) ideal for continuous use.","4.500","fish","equipment",,"watt","8",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/528.jpeg","4.2","false","AQUARIUM FILTER","613"
"529","443","BOYU FILTER XFP-1500F-23W","A reliable equipment designed for fish (23watt) ensures stable operation.","6.500","fish","equipment",,"watt","23",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/529.jpeg","4.7","false","AQUARIUM FILTER","708"
"530","443","BOYU FILTER XFP-1000F-15W","A high-performance equipment designed for fish (15watt) built for long-lasting performance.","5.500","fish","equipment",,"watt","15",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/530.jpeg","4.7","false","AQUARIUM FILTER","734"
"531","443","BOYU FILTER XFP-500F-6W","A reliable device suitable for fish (6watt) ideal for continuous use.","4.500","fish","equipment",,"watt","6",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/531.jpeg","3.7","false","AQUARIUM FILTER","15"
"532","365","DOPHIN UV 007 UV FILTER 18W","A reliable equipment designed for fish (18watt) ensures stable operation.","27.000","fish","equipment",,"watt","18",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/532.jpeg","4.8","false","AQUARIUM FILTER","168"
"533","365","DOPHIN UV 007 UV FILTER 36W","A high-performance device suitable for fish (36watt) ensures stable operation.","38.000","fish","equipment",,"watt","36",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/533.jpeg","4.3","false","AQUARIUM FILTER","782"
"534","534","FILTER QL-3000F-30W","A reliable device suitable for fish (30watt) ensures stable operation.","6.500","fish","equipment",,"watt","30",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/534.jpeg","3.8","false","AQUARIUM FILTER","548"
"535","534","FILTER QL-2000F-20W","A durable device suitable for fish (20watt) ideal for continuous use.","5.500","fish","equipment",,"watt","20",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/535.jpeg","4.7","false","AQUARIUM FILTER","702"
"536","534","FILTER QL-1000F-12W","A high-performance equipment designed for fish (12watt) built for long-lasting performance.","3.500","fish","equipment",,"watt","12",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/536.jpeg","4.1","false","AQUARIUM FILTER","396"
"537","534","FILTER QL-938F-20W","A durable equipment designed for fish (20watt) built for long-lasting performance.","5.500","fish","equipment",,"watt","20",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/537.jpeg","4.9","false","AQUARIUM FILTER","579"
"538","534","FILTER QL-950F.8W","A reliable equipment designed for fish (8watt) ensures stable operation.","2.800","fish","equipment",,"watt","8",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/538.jpeg","4.0","false","AQUARIUM FILTER","740"
"539","534","FILTER QL-850F-4W","A high-performance device suitable for fish (4watt) ideal for continuous use.","2.000","fish","equipment",,"watt","4",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/539.jpeg","4.3","false","AQUARIUM FILTER","574"
"540","540","HANG ON FILTER JX-609-3.5W","A reliable device suitable for fish (5watt) ideal for continuous use.","2.800","fish","equipment",,"watt","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/540.jpeg","4.4","false","AQUARIUM FILTER","505"
"541","540","HANG ON FILTER RS-3000-7W","A reliable equipment designed for fish (7watt) built for long-lasting performance.","5.500","fish","equipment",,"watt","7",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/541.jpeg","4.8","false","AQUARIUM FILTER","572"
"542","540","HANG ON FILTER RS-1000-2.5W","A durable equipment designed for fish (5watt) ideal for continuous use.","3.500","fish","equipment",,"watt","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/542.jpeg","4.7","false","AQUARIUM FILTER","724"
"543","540","HANG ON FILTER QL-629-3.5W","A durable device suitable for fish (5watt) ensures stable operation.","4.500","fish","equipment",,"watt","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/543.jpeg","4.7","false","AQUARIUM FILTER","247"
"544","540","HANG ON FILTER QL-639-4.2W","A reliable device suitable for fish (2watt) ideal for continuous use.","5.500","fish","equipment",,"watt","2",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/544.jpeg","4.5","false","AQUARIUM FILTER","790"
"545","540","HANG ON FILTER QL-659-4.8W","A durable equipment designed for fish (8watt) ideal for continuous use.","6.500","fish","equipment",,"watt","8",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/545.jpeg","4.5","false","AQUARIUM FILTER","214"
"546","478","ASTRO UV FILTER AS-8W","A reliable device suitable for fish (8watt) ensures stable operation.","12.500","fish","equipment",,"watt","8",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/546.jpeg","3.9","false","AQUARIUM FILTER","546"
"547","478","ASTRO UV FILTER AS-10W","A durable device suitable for fish (10watt) ideal for continuous use.","18.000","fish","equipment",,"watt","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/547.jpeg","4.0","false","AQUARIUM FILTER","695"
"548","408","AQUARIUM WAVE MAKERQY-368-15W","A high-performance equipment designed for fish (15watt) ideal for continuous use.","5.000","fish","equipment",,"watt","15",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/548.jpeg","3.8","false","AQUARIUM FILTER","764"
"549","365","DOPHIN AF007 AUTO FEEDER","A high-performance equipment designed for fish ensures stable operation.","7.000","fish","equipment",,"model",,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/549.jpeg","3.9","false","AQUARIUM FILTER","486"
"550","550","SMART FEEDER AF-2019A","A durable device suitable for fish ideal for continuous use.","6.000","fish","equipment",,"model",,,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/550.jpeg","4.3","false","AQUARIUM FILTER","722"
"551","551","PUMP WP-136-126- 45W","A reliable equipment designed for fish (45watt) ideal for continuous use.","4.500","fish","equipment",,"watt","45",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/551.jpeg","4.5","false","AQUARIUM FILTER","335"
"552","551","PUMP WP-116-13W","A durable device suitable for fish (13watt) ensures stable operation.","3.000","fish","equipment",,"watt","13",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/552.jpeg","4.2","false","AQUARIUM FILTER","7"
"553","553","PUMP-005-006-10W","A reliable device suitable for fish (10watt) ensures stable operation.","2.500","fish","equipment",,"watt","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/553.jpeg","4.7","false","AQUARIUM FILTER","127"
"554","551","PUMP MY-300-2.5W","A reliable equipment designed for fish (5watt) ensures stable operation.","2.500","fish","equipment",,"watt","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/554.jpeg","3.6","false","AQUARIUM FILTER","664"
"555","478","ASTRO 6000-91W","A high-performance device suitable for fish (91watt) ideal for continuous use.","26.000","fish","equipment",,"watt","91",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/555.jpeg","4.4","false","AQUARIUM.PUMP","753"
"556","478","ASTRO 4000-82W","A durable equipment designed for fish (82watt) built for long-lasting performance.","22.000","fish","equipment",,"watt","82",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/556.jpeg","4.6","false","AQUARIUM.PUMP","176"
"557","478","ASTRO 7.7W","A durable equipment designed for fish (7watt) ensures stable operation.","7.000","fish","equipment",,"watt","7",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/557.jpeg","4.2","false","AQUARIUM.PUMP","9"
"558","558","NUBIOS PUMP-MY-O5D-5W","A reliable equipment designed for fish (5watt) built for long-lasting performance.","2.000","fish","equipment",,"watt","5",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/558.jpeg","4.6","false","AQUARIUM.PUMP","733"
"559","558","NUBIOS PUMP-MY-07D-7W","A reliable device suitable for fish (7watt) ensures stable operation.","2.800","fish","equipment",,"watt","7",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/559.jpeg","4.1","false","AQUARIUM.PUMP","101"
"560","558","NUBIOS PUMP-MY-10D-10W","A reliable device suitable for fish (10watt) built for long-lasting performance.","3.500","fish","equipment",,"watt","10",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/560.jpeg","4.7","false","AQUARIUM.PUMP","385"
"561","443","BOYU PUMP XFP-500-6W","A reliable equipment designed for fish (6watt) ideal for continuous use.","4.000","fish","equipment",,"watt","6",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/561.jpeg","4.2","false","AQUARIUM.PUMP","186"
"562","443","BOYU PUMP XFP-1000-15W","A high-performance equipment designed for fish (15watt) built for long-lasting performance.","5.000","fish","equipment",,"watt","15",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/562.jpeg","3.7","false","AQUARIUM.PUMP","617"
"563","443","BOYU PUMP XFP-1500-23W","A durable device suitable for fish (23watt) built for long-lasting performance.","7.000","fish","equipment",,"watt","23",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/563.jpeg","4.8","false","AQUARIUM.PUMP","371"
"564","443","BOYU PUMP XFP-2500-40W","A high-performance device suitable for fish (40watt) built for long-lasting performance.","8.500","fish","equipment",,"watt","40",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/564.jpeg","4.1","false","AQUARIUM.PUMP","166"
"565","558","NUBIOS PUMP-MY-068-15W","A high-performance equipment designed for fish (15watt) built for long-lasting performance.","5.000","fish","equipment",,"watt","15",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/565.jpeg","4.0","false","AQUARIUM.PUMP","459"
"566","558","NUBIOS PUMP-MY-088-25W","A high-performance equipment designed for fish (25watt) ensures stable operation.","6.500","fish","equipment",,"watt","25",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/566.jpeg","3.6","false","AQUARIUM.PUMP","209"
"567","558","NUBIOS PUMP-MY-098-35W","A high-performance device suitable for fish (35watt) ideal for continuous use.","9.000","fish","equipment",,"watt","35",,,"true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/567.jpeg","4.5","false","AQUARIUM.PUMP","19"
